Label,pattern_size,pattern_energy
DSC_1101_RAB937d,36,576.584456729
DSC_1101_RAB937d,41,566.991135165
DSC_1101_RAB937d,46,546.502944367
DSC_1101_RAB937d,51,519.163428605
DSC_1101_RAB937d,56,488.412879779
DSC_1101_RAB937d,61,456.712705621
DSC_1101_RAB937d,66,425.649450474
DSC_1101_RAB937d,71,396.163711953
DSC_1101_RAB937d,76,368.763047211
DSC_1101_RAB937d,81,343.680514239
DSC_1101_RAB937d,86,320.980591898
DSC_1101_RAB937d,91,300.624443130
DSC_1101_RAB937d,96,282.508744968
DSC_1101_RAB937d,101,266.488255663
DSC_1101_RAB937d,106,252.390338569
DSC_1101_RAB937d,111,240.025600174
DSC_1101_RAB937d,116,229.197192554
DSC_1104_RAB937v,1,174.646526223
DSC_1104_RAB937v,6,832.945982958
DSC_1104_RAB937v,11,862.012830421
DSC_1104_RAB937v,16,849.802046715
DSC_1104_RAB937v,21,904.453350064
DSC_1104_RAB937v,26,937.352198271
DSC_1104_RAB937v,31,917.914816550
