Label,pattern_size,pattern_energy
DSC_1041_RAB672v,101,385.459456685
DSC_1041_RAB672v,106,361.358088161
DSC_1041_RAB672v,111,340.162832506
DSC_1041_RAB672v,116,321.455032258
DSC_1084_RAB931v,1,330.519771250
DSC_1084_RAB931v,6,1316.517171237
DSC_1084_RAB931v,11,1518.519665577
DSC_1084_RAB931v,16,1417.594998602
DSC_1084_RAB931v,21,1299.519866227
DSC_1084_RAB931v,26,1329.342033297
DSC_1084_RAB931v,31,1409.405565079
DSC_1084_RAB931v,36,1468.585915195
DSC_1084_RAB931v,41,1483.806639846
DSC_1084_RAB931v,46,1451.668975345
DSC_1084_RAB931v,51,1379.819230598
DSC_1084_RAB931v,56,1281.548244115
DSC_1084_RAB931v,61,1171.287372882
DSC_1084_RAB931v,66,1061.609933610
DSC_1084_RAB931v,71,961.644904488
DSC_1084_RAB931v,76,876.579857449
DSC_1084_RAB931v,81,807.975874490
DSC_1084_RAB931v,86,754.657645437
DSC_1084_RAB931v,91,713.882128562
DSC_1084_RAB931v,96,682.435661637
DSC_1084_RAB931v,101,657.391936180
DSC_1084_RAB931v,106,636.466038723
DSC_1084_RAB931v,111,618.063180672
DSC_1084_RAB931v,116,601.169567007
DSC_1085_RAB932v,1,229.029499533
DSC_1085_RAB932v,6,695.604824147
DSC_1085_RAB932v,11,936.920755008
DSC_1085_RAB932v,16,1085.659847673
DSC_1085_RAB932v,21,1190.983832494
DSC_1085_RAB932v,26,1265.276210626
DSC_1085_RAB932v,31,1302.908478504
DSC_1085_RAB932v,36,1297.117858843
DSC_1085_RAB932v,41,1252.706392561
DSC_1085_RAB932v,46,1183.551947003
DSC_1085_RAB932v,51,1105.296487321
DSC_1085_RAB932v,56,1030.140568803
DSC_1085_RAB932v,61,965.072877628
DSC_1085_RAB932v,66,912.517243616
DSC_1085_RAB932v,71,871.987378299
DSC_1085_RAB932v,76,841.696252972
DSC_1085_RAB932v,81,819.624741702
DSC_1085_RAB932v,86,804.016832234
DSC_1085_RAB932v,91,793.490980379
DSC_1085_RAB932v,96,786.975817277
DSC_1085_RAB932v,101,783.606308943
DSC_1085_RAB932v,106,782.644222938
DSC_1085_RAB932v,111,783.434209162
DSC_1085_RAB932v,116,785.389264600
DSC_1088_RAB932d,1,207.967006227
DSC_1088_RAB932d,6,809.217071908
DSC_1088_RAB932d,11,792.139341747
DSC_1088_RAB932d,16,691.219474516
DSC_1088_RAB932d,21,619.101993909
DSC_1088_RAB932d,26,590.035221940
DSC_1088_RAB932d,31,575.970923647
DSC_1088_RAB932d,36,562.404486650
DSC_1088_RAB932d,41,546.370667898
DSC_1088_RAB932d,46,527.854239133
DSC_1088_RAB932d,51,507.356277272
DSC_1088_RAB932d,56,485.493080946
DSC_1088_RAB932d,61,462.863417482
DSC_1088_RAB932d,66,440.004484477
DSC_1088_RAB932d,71,417.399276479
DSC_1088_RAB932d,76,395.486801397
DSC_1088_RAB932d,81,374.659217125
DSC_1088_RAB932d,86,355.249835718
DSC_1088_RAB932d,91,337.518971487
DSC_1088_RAB932d,96,321.642627769
DSC_1088_RAB932d,101,307.707218365
DSC_1088_RAB932d,106,295.712096563
DSC_1088_RAB932d,111,285.579892599
DSC_1088_RAB932d,116,277.172803762
DSC_1089_RAB933d,1,178.431514816
DSC_1089_RAB933d,6,753.132848439
DSC_1089_RAB933d,11,792.201862619
DSC_1089_RAB933d,16,721.462492051
DSC_1089_RAB933d,21,673.270749641
DSC_1089_RAB933d,26,641.204868716
DSC_1089_RAB933d,31,615.895029806
DSC_1089_RAB933d,36,591.574599151
DSC_1089_RAB933d,41,562.755021709
DSC_1089_RAB933d,46,528.352115264
DSC_1089_RAB933d,51,490.814241789
DSC_1089_RAB933d,56,453.421634132
DSC_1089_RAB933d,61,418.756916581
DSC_1089_RAB933d,66,388.380290636
DSC_1089_RAB933d,71,363.018567137
DSC_1089_RAB933d,76,342.823499274
DSC_1089_RAB933d,81,327.555697476
DSC_1089_RAB933d,86,316.702806092
DSC_1089_RAB933d,91,309.575376782
DSC_1089_RAB933d,96,305.401656525
DSC_1089_RAB933d,101,303.415578947
DSC_1089_RAB933d,106,302.924650732
DSC_1089_RAB933d,111,303.348246709
DSC_1089_RAB933d,116,304.229760053
DSC_1092_RAB933v,1,264.348178980
DSC_1092_RAB933v,6,909.825989507
DSC_1092_RAB933v,11,1211.492083625
DSC_1092_RAB933v,16,1292.858540057
DSC_1092_RAB933v,21,1325.622980755
DSC_1092_RAB933v,26,1364.323217115
DSC_1092_RAB933v,31,1380.195333822
DSC_1092_RAB933v,36,1362.548777504
DSC_1092_RAB933v,41,1320.577461606
DSC_1092_RAB933v,46,1266.124707079
DSC_1092_RAB933v,51,1207.299613205
DSC_1092_RAB933v,56,1148.994674861
DSC_1092_RAB933v,61,1094.483918691
DSC_1092_RAB933v,66,1046.219053815
DSC_1092_RAB933v,71,1005.934952854
DSC_1092_RAB933v,76,974.522501292
DSC_1092_RAB933v,81,951.970266826
DSC_1092_RAB933v,86,937.477268988
DSC_1092_RAB933v,91,929.700250020
DSC_1092_RAB933v,96,927.043297517
DSC_1092_RAB933v,101,927.905379960
DSC_1092_RAB933v,106,930.846250702
DSC_1092_RAB933v,111,934.669175230
DSC_1092_RAB933v,116,938.442108701
DSC_1101_RAB937d,1,171.922290199
DSC_1101_RAB937d,6,643.430178575
DSC_1101_RAB937d,11,609.287865136
DSC_1101_RAB937d,16,601.595437690
DSC_1101_RAB937d,21,642.094826181
DSC_1101_RAB937d,26,683.795848722
DSC_1101_RAB937d,31,708.909031191
DSC_1101_RAB937d,36,714.427082887
DSC_1101_RAB937d,41,702.745747602
DSC_1101_RAB937d,46,678.096768161
DSC_1101_RAB937d,51,644.840496972
DSC_1101_RAB937d,56,606.684695545
DSC_1101_RAB937d,61,566.463250276
DSC_1101_RAB937d,66,526.196767519
DSC_1101_RAB937d,71,487.250480656
DSC_1101_RAB937d,76,450.496355004
DSC_1101_RAB937d,81,416.446654978
DSC_1101_RAB937d,86,385.356047412
DSC_1101_RAB937d,91,357.297703109
DSC_1101_RAB937d,96,332.220182168
DSC_1101_RAB937d,101,309.988585733
DSC_1101_RAB937d,106,290.414415369
DSC_1101_RAB937d,111,273.276577416
DSC_1101_RAB937d,116,258.336400608
DSC_1104_RAB937v,1,284.805868823
DSC_1104_RAB937v,6,1185.016967574
DSC_1104_RAB937v,11,1115.863845938
DSC_1104_RAB937v,16,938.025018849
